FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)","Juvenile Arrest Rate (arrests/ 1,000 juveniles)",Severe Housing Problems (%),Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%),Income Level,Income Level – State,Mostly Rural,Majority Minority
18161,IN,Union,76.0,4.4,5.2,98.0,51,15.0,,32,37,1.0,,59098.0,76,100.0,0.9,0.4,2.5,94.4,7119,,10.0,74,25.0,,,10,0,9.2,23,,high,low,Yes,No
18163,IN,Vanderburgh,75.5,4.4,5.1,84.0,68,18.0,12.0,33,37,146.0,411.0,49482.0,65,9.2,9.9,1.4,3.0,82.6,182447,123.0,124.0,85,27.0,164.0,15.0,15,1,9.3,22,4.0,low,low,No,No
18165,IN,Vermillion,75.0,4.6,5.3,90.0,55,16.0,2.0,33,38,6.0,12.0,52433.0,75,60.4,0.6,0.3,1.5,96.1,15329,20.0,,83,29.0,,27.0,11,0,9.2,24,,low,low,Yes,No
18167,IN,Vigo,75.4,4.6,5.2,85.0,62,28.0,20.0,33,37,96.0,184.0,45897.0,63,23.8,7.2,2.1,2.9,85.1,106608,82.0,54.0,84,28.0,55.0,28.0,16,1,9.5,23,4.0,low,low,No,No
18169,IN,Wabash,75.8,4.4,5.2,84.0,54,14.0,7.0,33,37,12.0,83.0,55750.0,76,50.0,0.8,0.6,2.8,94.0,30784,45.0,20.0,80,20.0,16.0,14.0,11,0,8.8,24,,high,low,No,No
18171,IN,Warren,78.5,4.2,5.0,98.0,70,12.0,2.0,30,36,,,68135.0,82,77.1,0.5,0.6,2.4,94.8,8194,,,86,21.0,,,9,0,8.8,21,,high,high,Yes,No
18173,IN,Warrick,77.4,3.7,4.7,90.0,77,8.0,7.0,26,35,101.0,37.0,82453.0,81,29.3,1.8,2.8,2.1,91.6,63269,49.0,31.0,88,15.0,37.0,28.0,9,1,9.9,18,,high,high,No,No
18175,IN,Washington,75.1,4.6,5.4,91.0,51,18.0,3.0,33,38,8.0,14.0,49494.0,80,76.8,0.6,0.3,1.3,96.6,28213,51.0,26.0,74,30.0,32.0,19.0,10,0,9.3,24,,low,low,Yes,No
18177,IN,Wayne,72.9,4.7,5.4,83.0,56,22.0,17.0,33,39,39.0,320.0,49798.0,67,33.0,4.8,1.1,3.3,87.4,65778,57.0,136.0,77,32.0,66.0,11.0,11,1,9.4,25,6.0,low,low,No,No
18179,IN,Wells,77.2,4.2,5.0,95.0,56,11.0,13.0,30,36,17.0,16.0,66597.0,77,50.6,0.9,0.7,3.3,93.7,28142,34.0,20.0,79,24.0,12.0,22.0,9,0,9.1,21,,high,high,No,No
18181,IN,White,75.8,4.3,5.0,88.0,60,13.0,0.0,33,36,8.0,10.0,57787.0,79,68.0,0.6,0.5,9.0,88.6,24165,39.0,20.0,82,33.0,15.0,14.0,8,2,9.0,21,,high,low,Yes,No
18183,IN,Whitley,78.8,4.1,5.0,89.0,63,9.0,1.0,29,34,20.0,37.0,61841.0,81,71.2,0.5,0.5,2.3,95.0,34378,32.0,12.0,84,20.0,15.0,19.0,6,0,8.0,21,,high,high,Yes,No
