FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)","Juvenile Arrest Rate (arrests/ 1,000 juveniles)",Severe Housing Problems (%),Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%),Income Level,Income Level – State,Mostly Rural,Majority Minority
27101,MN,Murray,83.7,3.4,4.1,,71,11.0,4.0,24,30,1.0,5.0,63414.0,81,100.0,0.4,1.8,4.7,91.6,8155,12.0,,77,8.0,,19.0,8,2,6.5,19,,high,high,Yes,No
27103,MN,Nicollet,81.5,3.2,3.9,86.0,78,7.0,10.0,20,30,30.0,92.0,75827.0,73,25.6,4.1,1.6,5.0,87.3,34482,25.0,,86,6.0,12.0,26.0,10,1,8.1,17,,high,high,No,No
27105,MN,Nobles,79.6,3.9,4.0,77.0,46,12.0,10.0,30,32,13.0,29.0,63011.0,72,41.0,4.6,7.5,30.1,56.6,21400,19.0,,80,45.0,,27.0,13,11,6.9,18,,high,high,No,No
27107,MN,Norman,77.6,3.6,4.2,,65,15.0,9.0,23,32,,,50573.0,81,100.0,0.7,0.6,5.6,88.4,6338,16.0,,75,17.0,,11.0,9,0,6.9,20,,low,low,Yes,No
27109,MN,Olmsted,82.1,2.9,3.6,86.0,81,7.0,2.0,18,29,384.0,723.0,82683.0,72,16.6,7.0,6.6,5.4,78.4,159298,81.0,65.0,88,11.0,44.0,18.0,12,2,8.7,14,3.0,high,high,No,No
27111,MN,Otter Tail,80.0,3.4,4.1,79.0,75,10.0,6.0,22,29,35.0,83.0,67329.0,80,73.6,1.6,0.6,3.8,92.1,58741,45.0,15.0,79,15.0,42.0,24.0,12,1,7.0,17,3.0,high,high,Yes,No
27113,MN,Pennington,80.2,3.5,4.2,91.0,68,9.0,5.0,23,30,10.0,40.0,64240.0,74,36.2,1.0,1.0,4.4,90.1,13874,,10.0,85,21.0,,21.0,10,0,6.9,19,,high,high,No,No
27115,MN,Pine,79.0,3.8,4.3,84.0,59,13.0,4.0,27,32,7.0,53.0,58733.0,82,89.3,2.0,0.9,3.1,89.0,29359,33.0,19.0,78,20.0,19.0,31.0,15,0,6.7,23,6.0,high,high,Yes,No
27117,MN,Pipestone,80.1,3.7,4.3,88.0,60,13.0,9.0,24,31,5.0,12.0,58662.0,77,57.3,1.2,1.1,7.8,86.9,9121,,,81,18.0,,10.0,12,4,6.3,20,,high,high,No,No
27119,MN,Polk,78.1,3.5,4.1,88.0,70,12.0,9.0,21,33,16.0,80.0,60068.0,71,48.5,2.7,1.0,6.9,86.1,30900,29.0,11.0,84,15.0,18.0,31.0,14,1,7.6,19,,high,high,No,No
27121,MN,Pope,80.0,3.3,4.1,98.0,73,8.0,3.0,21,31,15.0,13.0,64306.0,80,100.0,0.3,0.7,1.9,95.6,11277,,,80,11.0,,26.0,11,0,6.8,18,,high,high,Yes,No
27123,MN,Ramsey,79.3,3.2,3.7,78.0,73,16.0,5.0,19,31,599.0,2537.0,66123.0,60,0.2,12.7,15.6,7.6,60.4,547903,188.0,327.0,88,16.0,241.0,18.0,18,5,8.9,15,6.0,high,high,No,No
27125,MN,Red Lake,83.1,3.6,4.2,,72,9.0,26.0,24,31,,,68683.0,82,100.0,0.7,0.4,4.0,91.3,4046,,,79,22.0,,,8,0,6.8,20,,high,high,Yes,No
27127,MN,Redwood,80.1,3.6,4.3,94.0,66,11.0,12.0,24,29,6.0,8.0,61316.0,78,69.1,0.9,2.7,3.7,86.4,15079,20.0,,76,11.0,,37.0,8,1,6.9,20,,high,high,Yes,No
27129,MN,Renville,79.4,3.6,4.2,,61,11.0,9.0,24,30,4.0,3.0,56296.0,77,100.0,0.5,0.8,9.3,87.0,14403,20.0,,74,27.0,,27.0,9,1,7.0,19,,high,high,Yes,No
27131,MN,Rice,80.6,3.3,3.9,79.0,60,9.0,6.0,21,29,63.0,123.0,74301.0,74,25.9,6.3,2.2,8.6,80.8,67084,36.0,23.0,87,8.0,24.0,16.0,13,3,8.7,17,,high,high,No,No
27133,MN,Rock,77.7,3.3,4.1,88.0,76,11.0,4.0,21,30,10.0,18.0,64588.0,75,52.3,0.9,0.8,3.4,92.9,9301,15.0,,83,11.0,,6.0,10,0,6.5,19,,high,high,No,No
27135,MN,Roseau,78.3,3.4,4.1,89.0,64,9.0,9.0,23,29,10.0,6.0,61775.0,79,82.3,0.6,2.9,1.7,91.0,15117,10.0,,72,13.0,14.0,22.0,10,0,7.4,20,,high,high,Yes,No
27137,MN,St. Louis,78.4,3.5,4.2,84.0,77,12.0,9.0,21,31,260.0,596.0,57972.0,71,37.1,1.6,1.1,1.9,90.8,198538,134.0,120.0,83,12.0,111.0,37.0,13,0,5.6,20,3.0,high,high,No,No
27139,MN,Scott,82.4,2.8,3.6,88.0,78,5.0,4.0,19,30,77.0,165.0,99924.0,84,17.2,5.6,6.6,5.5,79.1,150689,57.0,45.0,92,6.0,37.0,14.0,11,2,8.1,14,5.0,high,high,No,No
27141,MN,Sherburne,80.2,3.1,3.9,92.0,71,5.0,4.0,22,31,37.0,193.0,92673.0,83,44.2,3.4,1.4,2.8,89.8,98811,65.0,40.0,91,8.0,30.0,18.0,10,1,7.6,16,6.0,high,high,No,No
27143,MN,Sibley,81.6,3.5,4.1,85.0,64,9.0,1.0,23,30,2.0,6.0,61225.0,79,100.0,0.9,0.8,9.2,87.8,14715,19.0,,79,10.0,,39.0,9,3,7.4,19,,high,high,Yes,No
27145,MN,Stearns,81.1,3.4,4.1,83.0,72,11.0,7.0,24,31,160.0,574.0,66317.0,69,36.9,8.4,2.3,3.8,83.4,162038,93.0,60.0,85,9.0,63.0,36.0,13,2,6.5,18,4.0,high,high,No,No
27147,MN,Steele,81.4,3.4,4.0,85.0,67,10.0,5.0,22,31,23.0,93.0,70532.0,77,30.6,3.5,1.1,8.2,85.6,36596,19.0,,86,18.0,,17.0,12,1,8.4,18,,high,high,No,No
27149,MN,Stevens,81.5,3.3,3.9,95.0,79,8.0,3.0,22,29,8.0,17.0,68234.0,69,47.3,1.2,2.0,7.9,85.2,9765,,,83,5.0,,9.0,14,4,6.9,17,,high,high,No,No
27151,MN,Swift,78.2,3.7,4.3,,69,12.0,7.0,24,32,4.0,8.0,59165.0,71,67.4,1.0,0.8,5.7,89.4,9176,20.0,,77,17.0,,43.0,8,1,6.9,21,,high,high,Yes,No
27153,MN,Todd,81.8,3.8,4.3,93.0,56,16.0,11.0,26,30,21.0,11.0,52842.0,84,78.4,0.4,0.5,7.4,89.8,24732,20.0,,74,23.0,11.0,19.0,14,2,6.8,20,10.0,low,high,Yes,No
27155,MN,Traverse,77.2,3.5,4.2,,68,18.0,4.0,22,30,,,56085.0,78,100.0,0.8,0.6,4.9,85.8,3218,,,77,,,30.0,10,1,6.8,20,,high,high,Yes,No
27157,MN,Wabasha,82.0,3.3,4.1,93.0,72,7.0,2.0,22,30,19.0,6.0,74348.0,79,64.5,0.6,0.7,3.2,94.2,21642,24.0,,81,14.0,,19.0,9,1,8.5,19,9.0,high,high,Yes,No
27159,MN,Wadena,77.3,3.9,4.6,81.0,69,14.0,2.0,24,31,8.0,48.0,46968.0,73,67.0,1.0,0.5,2.1,93.6,13807,19.0,,81,27.0,13.0,25.0,13,0,6.5,23,,low,low,Yes,No
27161,MN,Waseca,80.3,3.5,4.2,90.0,65,9.0,13.0,23,31,6.0,7.0,66523.0,79,50.2,2.2,0.9,6.5,88.4,18550,11.0,,81,13.0,,30.0,13,1,8.2,19,,high,high,No,No
27163,MN,Washington,81.9,2.7,3.5,92.0,81,4.0,6.0,16,30,279.0,768.0,101409.0,82,14.5,5.1,6.8,4.6,80.6,265476,86.0,103.0,93,6.0,82.0,14.0,10,1,8.4,13,3.0,high,high,No,No
27165,MN,Watonwan,79.1,3.8,4.1,88.0,56,13.0,1.0,27,31,5.0,7.0,60656.0,77,59.1,0.8,1.3,26.9,70.3,10792,,,73,37.0,,25.0,11,6,7.3,19,,high,high,No,No
27167,MN,Wilkin,77.8,3.3,4.0,93.0,71,11.0,6.0,21,31,1.0,15.0,65769.0,81,50.1,0.4,0.6,3.4,92.5,6161,,,78,11.0,,45.0,8,0,6.8,18,,high,high,No,No
27169,MN,Winona,80.9,3.4,4.1,81.0,75,11.0,3.0,21,30,19.0,108.0,65302.0,72,34.5,1.8,2.7,3.2,90.8,50485,26.0,20.0,87,6.0,14.0,18.0,15,1,9.0,18,,high,high,No,No
27171,MN,Wright,81.0,3.0,3.8,92.0,74,4.0,3.0,20,27,61.0,172.0,85855.0,83,32.5,1.9,1.5,3.3,91.2,140249,74.0,34.0,88,7.0,43.0,19.0,10,1,6.9,16,4.0,high,high,No,No
27173,MN,Yellow Medicine,82.1,3.6,4.3,,59,12.0,9.0,24,31,7.0,7.0,62290.0,81,80.8,0.6,0.6,4.9,89.0,9580,,,81,17.0,,26.0,11,1,6.8,20,,high,high,Yes,No
