FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)","Juvenile Arrest Rate (arrests/ 1,000 juveniles)",Severe Housing Problems (%),Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%),Income Level,Income Level – State,Mostly Rural,Majority Minority
28033,MS,DeSoto,76.5,3.6,4.8,89.0,67,13.0,11.0,32,37,56.0,189.0,66532.0,75,20.4,31.1,1.6,5.1,60.5,188275,196.0,120.0,89,22.0,175.0,39.0,12,1,9.2,17,8.0,high,high,No,No
28035,MS,Forrest,72.9,4.4,5.3,84.0,70,33.0,9.0,38,38,65.0,309.0,42082.0,58,29.6,37.3,1.1,3.2,56.9,75009,93.0,30.0,78,29.0,87.0,37.0,18,0,9.6,20,,low,low,No,No
28037,MS,Franklin,74.4,4.5,5.5,83.0,45,27.0,15.0,40,39,2.0,1.0,41548.0,74,100.0,34.6,0.1,1.2,62.6,7657,24.0,,76,36.0,,30.0,8,0,8.9,22,,low,low,Yes,No
28039,MS,George,72.5,4.4,5.5,98.0,52,24.0,6.0,39,37,10.0,9.0,49995.0,82,88.3,7.6,0.7,3.0,87.1,24425,79.0,13.0,68,46.0,16.0,13.0,11,1,9.1,21,,low,low,Yes,No
28041,MS,Greene,75.9,4.4,5.3,78.0,36,23.0,2.0,40,37,,2.0,46493.0,86,100.0,25.2,0.2,1.3,72.0,13477,25.0,,67,30.0,,,12,0,9.0,22,,low,low,Yes,No
28043,MS,Grenada,69.2,4.4,5.4,88.0,59,30.0,6.0,39,38,9.0,13.0,42577.0,68,52.2,42.9,0.5,1.6,53.8,20610,41.0,,76,41.0,34.0,42.0,14,0,7.0,21,,low,low,No,No
28045,MS,Hancock,77.0,4.2,5.3,90.0,58,20.0,15.0,36,35,16.0,13.0,55710.0,80,42.6,8.4,0.9,3.7,84.4,48000,49.0,54.0,81,27.0,52.0,26.0,16,0,7.7,20,,high,high,No,No
28047,MS,Harrison,74.6,4.2,5.2,87.0,63,22.0,15.0,37,39,120.0,475.0,47505.0,58,22.8,25.8,2.9,5.5,62.8,208801,236.0,126.0,83,30.0,201.0,30.0,18,1,8.5,21,9.0,low,low,No,No
28049,MS,Hinds,73.7,4.2,5.1,78.0,67,40.0,15.0,38,42,193.0,800.0,44671.0,58,15.3,73.2,0.7,1.5,23.6,227966,391.0,89.0,84,29.0,480.0,19.0,18,0,10.6,18,9.0,low,low,No,Yes
28051,MS,Holmes,69.0,5.8,6.1,,53,45.0,18.0,51,46,11.0,5.0,30003.0,59,86.8,82.8,0.2,1.2,15.0,16726,57.0,,50,35.0,39.0,,18,0,9.3,28,,low,low,Yes,Yes
28053,MS,Humphreys,70.2,5.8,6.0,78.0,47,51.0,12.0,52,44,3.0,,30474.0,64,49.8,75.0,0.5,3.6,19.9,7827,22.0,,68,39.0,12.0,,18,0,9.0,27,,low,low,No,Yes
28055,MS,Issaquena,,5.7,6.0,,29,53.0,15.0,51,44,0.0,,32675.0,49,100.0,61.8,0.5,1.7,35.3,1220,,,33,,,,15,0,8.7,29,,low,low,Yes,Yes
28057,MS,Itawamba,74.2,4.4,5.5,81.0,51,18.0,7.0,37,38,4.0,4.0,48097.0,78,86.3,6.9,0.5,1.7,89.6,23261,49.0,,74,34.0,18.0,18.0,10,0,9.2,22,,low,low,Yes,No
28059,MS,Jackson,74.8,4.0,5.0,88.0,65,17.0,12.0,35,39,65.0,239.0,55831.0,72,27.3,21.1,2.3,6.9,67.4,143802,169.0,122.0,83,26.0,108.0,25.0,13,1,8.6,19,12.0,high,high,No,No
28061,MS,Jasper,73.2,4.6,5.5,89.0,51,29.0,5.0,41,40,3.0,2.0,42806.0,84,100.0,52.9,0.1,1.5,44.3,16332,45.0,,50,33.0,16.0,20.0,12,0,9.6,23,,low,low,Yes,Yes
28063,MS,Jefferson,72.8,5.3,5.6,88.0,41,50.0,5.0,49,46,2.0,2.0,32683.0,71,100.0,84.6,0.2,0.9,13.4,6997,26.0,,81,40.0,,43.0,14,1,8.7,24,,low,low,Yes,Yes
28065,MS,Jefferson Davis,71.5,4.9,5.6,93.0,64,45.0,10.0,44,44,3.0,11.0,35567.0,80,100.0,59.4,0.3,1.8,37.4,10890,44.0,,61,39.0,18.0,5.0,20,0,9.3,23,,low,low,Yes,Yes
28067,MS,Jones,74.0,4.5,5.4,91.0,59,26.0,9.0,38,38,32.0,70.0,49115.0,73,61.4,29.3,0.5,4.7,64.3,67993,126.0,27.0,62,40.0,60.0,41.0,13,1,10.0,20,14.0,low,low,Yes,No
28069,MS,Kemper,77.1,5.2,5.8,93.0,54,36.0,24.0,47,43,1.0,,37305.0,75,100.0,60.8,0.2,1.1,33.5,9521,24.0,,61,20.0,,,16,0,9.4,24,,low,low,Yes,Yes
28071,MS,Lafayette,77.8,3.9,4.9,88.0,82,17.0,17.0,34,35,38.0,364.0,55786.0,61,45.6,23.4,2.4,2.6,70.1,54408,64.0,18.0,87,10.0,29.0,14.0,20,0,9.2,17,,high,high,No,No
28073,MS,Lamar,79.2,3.9,5.0,92.0,66,17.0,10.0,35,37,80.0,26.0,62527.0,68,50.4,21.4,1.5,3.1,72.5,64165,67.0,23.0,84,24.0,51.0,24.0,12,1,9.6,18,9.0,high,high,No,No
28075,MS,Lauderdale,73.1,4.4,5.3,80.0,66,31.0,17.0,40,39,70.0,229.0,44821.0,64,48.3,44.2,0.8,2.3,51.4,73751,110.0,22.0,77,33.0,98.0,33.0,15,0,9.8,22,9.0,low,low,No,No
28077,MS,Lawrence,72.2,4.5,5.4,88.0,56,25.0,8.0,41,39,3.0,1.0,36272.0,74,100.0,32.2,0.5,2.2,64.1,12480,34.0,,48,40.0,18.0,26.0,16,0,9.2,22,,low,low,Yes,No
28079,MS,Leake,74.6,5.0,5.7,78.0,50,34.0,11.0,45,39,5.0,1.0,43614.0,72,81.2,42.2,0.5,4.8,46.3,22741,51.0,,67,63.0,30.0,,13,1,9.7,24,21.0,low,low,Yes,No
28081,MS,Lee,74.1,4.0,5.1,84.0,67,18.0,7.0,38,37,92.0,539.0,57936.0,70,45.4,30.6,1.0,3.0,64.0,85466,141.0,37.0,77,36.0,88.0,35.0,16,1,9.8,20,5.0,high,high,No,No
28083,MS,Leflore,68.1,5.3,5.8,85.0,54,36.0,21.0,50,42,24.0,141.0,34818.0,55,17.7,74.6,0.6,2.9,21.2,27854,52.0,,49,48.0,69.0,24.0,19,0,9.1,25,12.0,low,low,No,Yes
28085,MS,Lincoln,73.2,4.4,5.4,84.0,61,24.0,7.0,39,36,15.0,41.0,44695.0,76,69.5,30.0,0.5,1.3,67.0,33936,72.0,14.0,70,33.0,51.0,21.0,12,0,9.2,21,,low,low,Yes,No
28087,MS,Lowndes,73.3,4.2,5.2,85.0,63,26.0,15.0,39,40,27.0,139.0,47860.0,62,42.6,44.7,1.0,2.2,50.8,58309,76.0,17.0,81,28.0,61.0,27.0,15,0,9.8,20,,low,low,No,No
28089,MS,Madison,76.1,3.2,4.4,88.0,76,17.0,4.0,28,35,141.0,209.0,67151.0,72,28.0,38.0,2.9,3.1,55.1,106871,85.0,23.0,88,17.0,93.0,18.0,13,1,10.4,14,6.0,high,high,No,No
28091,MS,Marion,72.7,5.0,5.8,88.0,52,30.0,6.0,43,39,9.0,13.0,38727.0,79,73.1,31.4,0.4,1.7,65.0,24441,61.0,20.0,64,38.0,30.0,21.0,19,0,9.2,24,,low,low,Yes,No
28093,MS,Marshall,72.2,4.5,5.3,87.0,47,34.0,10.0,43,38,4.0,12.0,46117.0,74,83.4,46.4,0.3,4.2,47.8,35301,111.0,10.0,75,32.0,51.0,17.0,15,1,9.0,21,16.0,low,low,Yes,Yes
28095,MS,Monroe,73.4,4.5,5.5,87.0,47,22.0,4.0,40,38,16.0,5.0,49114.0,76,69.6,30.3,0.3,1.5,66.8,35123,69.0,,77,31.0,38.0,18.0,13,1,9.6,22,,low,low,Yes,No
28097,MS,Montgomery,69.9,4.8,5.6,,55,31.0,10.0,43,39,6.0,2.0,40300.0,67,59.8,44.3,0.7,1.6,52.3,9661,18.0,,71,47.0,17.0,26.0,15,0,9.1,23,,low,low,No,No
28099,MS,Neshoba,68.4,5.2,6.0,85.0,56,28.0,2.0,42,39,18.0,34.0,49215.0,73,73.9,21.2,0.5,2.3,57.7,28996,70.0,,71,45.0,33.0,30.0,17,1,9.8,26,14.0,low,low,Yes,No
28101,MS,Newton,72.6,4.7,5.6,87.0,62,23.0,9.0,40,40,4.0,7.0,49925.0,79,87.1,31.1,0.5,2.1,60.1,20866,56.0,,69,35.0,20.0,13.0,15,0,9.7,22,,low,low,Yes,No
28103,MS,Noxubee,72.7,5.2,5.8,83.0,37,37.0,7.0,47,42,,18.0,35880.0,72,74.0,72.1,0.2,1.4,25.4,10236,26.0,,63,38.0,13.0,0.0,15,0,9.4,24,,low,low,Yes,Yes
28105,MS,Oktibbeha,76.5,4.3,5.2,76.0,78,26.0,19.0,37,39,21.0,98.0,44234.0,50,36.4,37.5,3.1,1.8,56.2,49789,41.0,,78,10.0,27.0,11.0,22,1,9.7,18,,low,low,No,No
28107,MS,Panola,73.3,4.8,5.6,84.0,52,31.0,11.0,39,39,7.0,32.0,41060.0,68,78.9,49.9,0.2,2.0,46.6,33848,91.0,,68,48.0,34.0,27.0,13,0,9.1,23,20.0,low,low,Yes,Yes
28109,MS,Pearl River,73.0,4.3,5.4,87.0,61,22.0,6.0,39,36,15.0,30.0,50611.0,79,69.9,12.1,0.4,3.4,81.6,55876,107.0,59.0,79,29.0,49.0,17.0,12,0,9.0,22,8.0,low,low,Yes,No
28111,MS,Perry,73.4,4.9,5.8,77.0,49,27.0,10.0,42,38,1.0,4.0,47073.0,81,100.0,18.8,0.2,1.6,77.7,11862,23.0,,70,46.0,11.0,,9,0,9.4,24,,low,low,Yes,No
28113,MS,Pike,71.6,5.0,5.7,84.0,52,38.0,6.0,44,41,18.0,181.0,37054.0,68,59.4,54.2,0.7,1.6,42.3,38997,91.0,18.0,66,38.0,58.0,58.0,18,0,9.1,24,,low,low,No,Yes
28115,MS,Pontotoc,75.2,4.5,5.5,90.0,61,19.0,6.0,39,36,7.0,12.0,53272.0,73,84.0,14.9,0.4,7.3,75.9,32461,69.0,13.0,64,40.0,21.0,14.0,15,2,9.6,21,,low,high,Yes,No
28117,MS,Prentiss,73.0,5.0,5.9,84.0,57,23.0,3.0,42,37,9.0,30.0,44543.0,74,76.1,14.4,0.3,1.5,82.5,25013,69.0,13.0,74,40.0,22.0,17.0,11,1,8.9,25,,low,low,Yes,No
