FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)","Juvenile Arrest Rate (arrests/ 1,000 juveniles)",Severe Housing Problems (%),Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%),Income Level,Income Level – State,Mostly Rural,Majority Minority
42047,PA,Elk,78.4,4.2,5.0,93.0,61,11.0,5.0,27,39,12.0,33.0,52952.0,78,55.7,0.4,0.4,0.9,97.2,29607,41.0,22.0,79,18.0,23.0,11.0,7,0,7.4,23,,low,low,No,No
42049,PA,Erie,77.6,4.3,5.0,85.0,63,18.0,14.0,27,39,225.0,612.0,55181.0,67,20.0,7.3,2.1,4.6,83.6,268426,180.0,217.0,83,21.0,168.0,22.0,14,1,8.8,22,6.0,high,low,No,No
42051,PA,Fayette,74.9,4.7,5.4,89.0,52,24.0,6.0,32,41,43.0,495.0,45256.0,73,47.9,4.7,0.4,1.3,91.5,128126,148.0,168.0,78,29.0,112.0,42.0,13,0,8.5,24,9.0,low,low,No,No
42053,PA,Forest,77.2,4.9,5.0,,28,30.0,15.0,35,43,,3.0,40667.0,83,100.0,19.6,0.2,6.7,72.7,6965,,,63,21.0,,14.0,12,1,7.5,26,,low,low,Yes,No
42055,PA,Franklin,78.9,4.2,4.9,88.0,54,12.0,6.0,28,38,93.0,196.0,57812.0,71,40.4,3.5,1.1,6.4,87.0,155637,138.0,71.0,83,20.0,82.0,19.0,11,1,8.7,21,6.0,high,high,No,No
42057,PA,Fulton,78.5,4.5,5.3,92.0,49,15.0,1.0,29,40,3.0,7.0,61202.0,78,100.0,1.3,0.2,1.3,95.7,14501,24.0,10.0,74,24.0,10.0,11.0,12,0,7.9,24,,high,high,Yes,No
42059,PA,Greene,75.3,4.4,5.1,86.0,50,17.0,7.0,30,41,15.0,44.0,59324.0,75,66.8,3.5,0.4,1.6,93.2,35621,54.0,31.0,81,20.0,25.0,6.0,9,0,6.4,24,8.0,high,high,Yes,No
42061,PA,Huntingdon,78.3,4.4,5.0,89.0,49,14.0,0.0,28,41,16.0,51.0,55282.0,77,68.7,5.5,0.8,2.1,90.5,44590,49.0,31.0,80,18.0,26.0,,10,1,8.6,23,4.0,high,low,Yes,No
42063,PA,Indiana,77.6,4.5,5.2,92.0,62,18.0,3.0,29,39,43.0,309.0,53533.0,70,60.1,2.6,1.1,1.4,93.8,83664,97.0,98.0,75,10.0,45.0,13.0,15,1,8.6,23,9.0,low,low,Yes,No
42065,PA,Jefferson,77.3,4.6,5.4,91.0,48,15.0,2.0,29,41,19.0,36.0,52856.0,75,61.5,0.5,0.3,1.0,97.0,43108,37.0,38.0,77,22.0,24.0,,11,0,8.0,25,14.0,low,low,Yes,No
42067,PA,Juniata,78.9,4.6,5.3,95.0,46,15.0,2.0,31,40,5.0,4.0,59591.0,74,82.3,0.7,0.5,4.1,93.8,24619,29.0,,75,15.0,14.0,,11,2,8.6,24,8.0,high,high,Yes,No
42069,PA,Lackawanna,76.6,4.2,4.8,88.0,64,16.0,4.0,28,39,185.0,512.0,56911.0,64,16.3,3.3,3.2,8.9,83.0,208989,159.0,255.0,82,17.0,111.0,17.0,16,2,8.3,21,7.0,high,high,No,No
42071,PA,Lancaster,80.0,4.1,4.8,89.0,59,10.0,5.0,26,37,397.0,908.0,73006.0,69,21.3,3.6,2.6,11.2,80.9,546192,368.0,375.0,82,13.0,230.0,15.0,15,2,10.1,20,7.0,high,high,No,No
