FIPS,State_x,County,Deaths,YPLL Rate,95% CI - Low_x,95% CI - High_x,Z-Score,Sample Size_x,% Fair/Poor,95% CI - Low.1_x,95% CI - High.1_x,Z-Score.1,Sample Size.1,Physically Unhealthy Days,95% CI - Low.2_x,95% CI - High.2_x,Z-Score.2,Sample Size.2,Mentally Unhealthy Days,95% CI - Low.3_x,95% CI - High.3_x,Z-Score.3,Unreliable,LBW Births,Live Births,% LBW,95% CI - Low.4_x,95% CI - High.4_x,Z-Score.4,Sample Size.3,% Smokers,95% CI - Low.5_x,95% CI - High.5_x,Z-Score.5,% Obese,95% CI - Low.6_x,95% CI - High.6_x,Z-Score.6,Food Environment Index,Z-Score.7,% Physically Inactive,95% CI - Low.7_x,95% CI - High.7_x,Z-Score.8,% With Access,Z-Score.9,Sample Size.4,% Excessive Drinking,95% CI - Low.8_x,95% CI - High.8_x,Z-Score.10,# Alcohol-Impaired Driving Deaths,# Driving Deaths,% Alcohol-Impaired,Z-Score.11,Chlamydia Cases,Chlamydia Rate,Z-Score.12,Teen Births,Teen Population,Teen Birth Rate,95% CI - Low.9_x,95% CI - High.9_x,Z-Score.13,# Uninsured_x,% Uninsured_x,95% CI - Low.10_x,95% CI - High.10_x,Z-Score.14,# PCP,PCP Rate,PCP Ratio,Z-Score.15,# Dentists,Dentist Rate,Dentist Ratio,# Dentists.1,Dentist Rate.1,Dentist Ratio.1,Z-Score.16,# MHP,MHP Rate,MHP Ratio,# MHP.1,MHP Rate.1,MHP Ratio.1,Z-Score.17,# Medicare enrollees,ACSC Rate,95% CI - Low.11_x,95% CI - High.11_x,Z-Score.18,# Diabetics,% HbA1c,95% CI - Low.12,95% CI - High.12,Z-Score.19,# Medicare Enrollees,% Mammography,95% CI - Low.13,95% CI - High.13,Z-Score.20,Cohort size,Graduation Rate,Z-Score.21,# Some College,Population_x,% Some College,95% CI - Low.14,95% CI - High.14,Z-Score.22,# Unemployed,Labor Force,% Unemployed,Z-Score.23,# Children in Poverty,% Children in Poverty,95% CI - Low.15,95% CI - High.15,Z-Score.24,Sample Size.5,% No Social-Emotional Support,95% CI - Low.16,95% CI - High.16,Z-Score.25,# Single-Parent Households,# Households,% Single-Parent Households,95% CI - Low.17,95% CI - High.17,Z-Score.26,Annual Violent Crimes,Violent Crime Rate,Z-Score.27,Injury Deaths,Injury Death Rate,95% CI - Low.18,95% CI - High.18,Z-Score.28,Average daily PM25,Z-Score.29,% pop in viol,Pop. In Viol,Z-Score.30,# Household with Severe Problems,% Severe Housing Problems,95% CI - Low.19,95% CI - High.19,Z-Score.31,# Drive Alone,Workers,% Drive Alone,95% CI - Low.20,95% CI - High.20,Z-Score.32,Workers who Drive Alone,Long Commute - Drives Alone,95% CI - Low.21,95% CI - High.21,Z-Score.33,State_y,Population_y,< 18,65 and over,African American,American Indian/ Alaskan Native,Asian,Native Hawaiian/ Other Pacific Islander,Hispanic,Non-Hispanic white,# Not Proficient in English,% Not Proficient in English,95% CI - Low_y,95% CI - High_y,Female,Rural,% Diabetic,95% CI - Low.1_y,95% CI - High.1_y,HIV Cases,HIV Rate,Total deaths,Age-adjusted Mortality,95% CI - Low.2_y,95% CI - High.2_y,Infant mortality rate,95% CI - Low.3_y,95% CI - High.3_y,Total deaths.1,Child mortality rate,95% CI - Low.4_y,95% CI - High.4_y,% Food Insecure,# Limited Access,% Limited Access,Motor Vehicle Deaths,MV Mortality Rate,95% CI - Low.5_y,95% CI - High.5_y,Drug Poisoning Deaths,Drug Poisoning Mortality Rate,# Uninsured_y,% Uninsured_y,95% CI - Low.6_y,95% CI - High.6_y,# Uninsured.1,% Uninsured.1,95% CI - Low.7_y,95% CI - High.7_y,Costs,95% CI - Low.8_y,95% CI - High.8_y,Sample Size_y,% Couldn't Access,95% CI - Low.9_y,95% CI - High.9_y,Other PCP Rate,Other PCP Ratio,Other PCP Rate.1,Other PCP Ratio.1,Household Income,95% CI - Low.10_y,95% CI - High.10_y,% Free Lunch,Homicide Rate,95% CI - Low.11_y,95% CI - High.11_y
6075.0,California,San Francisco,6749.0,5244.13,5064.476,5423.784,-0.804436219,1959.0,16.4,14.3,18.7,-0.340295699,1953.0,3.1,2.8,3.5,-1.110148913,1950.0,3.1,2.8,3.5,-0.761323927,,4370.0,61675.0,7.1,6.9,7.3,1.0743272729,1914.0,9.5,7.7,11.8,-1.216067139,16.0,14.1,18.0,-2.290496516,7.7186065131,-0.547123105,15.9,14.2,17.8,-0.60399579,100.0,-1.34591407,1805.0,20.6,17.9,23.7,0.5940820426,44.0,164.0,26.829268293,-0.703524882,4778.0,587.8,1.8222842902,1936.0,119807.0,16.159322911,15.4,16.9,-1.396594675,96285.0,13.938147255,12.865806829,15.01048768,-1.456582573,1233.0,151.69298,659:1,-2.923683133,1130,136.82657,731:1,1130.0,132.97433999999998,752:1,-3.122893772,,,,4597.0,540.95845,185:1,-4.144675226,58836.0,43.937290306,42.289399272,45.585181341,-0.444698125,4643.0,78.39758777,75.85071013,80.9444654,0.7224836396,3890.0,59.25449871,56.83546492,61.67353251,0.2745361631,3927.0,82.0,0.5026720129,254892.0,305335.0,83.47945699,82.210761129,84.748152851,-2.538198078,34859.0,477632.0,7.2982965965,-1.313417858,17679.0,16.3,13.321276596,19.278723404,-0.959988559,1380.0,26.2,23.1,29.7,0.817918782,31755.0,107118.0,29.644877612,27.934831293,31.35492393,-0.393589177,5767.6666667,712.14817028,2.0956907319,2466.0,62.5,60.0,65.0,-0.126247979,7.98,-0.728497821,0.0,0.0,-0.552159356,87140.0,25.937997648,25.265805182,26.610190115,0.3976723161,164017.0,439726.0,37.299818523,36.546106881,38.053530166,-5.435953394,164017.0,43.1,41.631033259,44.568966741,1.3346184472,California,825863.0,13.479112153,13.952919552,5.6962810399,0.8626523366,34.091470132,0.4696444384,15.242442888,41.805969544,107810.0,13.966038987,,,49.220063544,0.0,6.9,5.9,8.0,14682.0,2021.7,6749.0,270.6,264.1,277.2,4.0,3.5,4.5,214.0,50.118974013,43.4,56.8,16.6,11090.356151,1.3772819302,288.0,5.2651082556,4.657,5.873,1073.0,19.616184577,90423.0,15.535343366,14.343854004,16.726832727,6631.0,5.8087178948,4.6172285331,7.0002072565,7125.620848,7124.896932,7126.344763,1959.0,10.8,8.9,13.1,,,67.56569,1480:1,72093.0,69066.617021,75119.382979,49.427788096,8.3729846564,7.6,9.1
6077.0,California,San Joaquin,6634.0,7087.94,6871.83,7304.05,0.4587953392,1596.0,22.0,19.3,24.9,0.7359883719,1583.0,3.8,3.3,4.3,-0.152322758,1590.0,4.0,3.4,4.5,0.1706746335,,5384.0,77677.0,6.9,6.8,7.1,0.8110348121,1563.0,16.4,13.8,19.4,0.317746575,31.0,28.0,34.1,1.8878148159,6.9122661639,0.3422053446,21.3,18.9,23.9,1.3066918177,79.003831865,-0.232222451,1460.0,17.5,14.6,20.8,-0.411532207,129.0,373.0,34.584450402,0.4190395091,3638.0,522.5,1.3804979002,8601.0,191709.0,44.864873324,43.9,45.8,0.6574159662,118365.0,19.266798731,18.075309369,20.458288093,0.0801544589,410.0,58.889939999999996,1698:1,0.340095871,383,54.51088000000001,1834:1,383.0,53.47346999999999,1870:1,0.5641459592,,,,645.0,90.05324,1110:1,0.6248602887,44028.0,55.200771121,52.995035766,57.406506476,0.4052801267,5379.0,79.71741959,77.33135654,82.10348264,0.3282996538,3688.0,58.73101952,56.25761936,61.20441969,0.3646845797,9136.0,79.025722417,1.1166485644,92460.0,182210.0,50.74364744,,,0.7904996024,45264.0,298468.0,15.165444872,0.7811760064,48563.0,24.5,21.163829787,27.836170213,0.1227784596,1101.0,28.2,24.0,32.8,1.2257698819,67386.0,197914.0,34.048121912,32.18352753,35.912716293,0.382217428,5583.0,812.48556842,2.7701441906,2052.0,61.0,58.3,63.6,-0.190990532,8.89,0.1027204363,27.117772556,120244.0,1.7337508495,60880.0,28.594913224,27.73690863,29.452917819,1.1036549092,198711.0,260441.0,76.297894725,75.646223344,76.949566106,0.482453228,198711.0,33.2,32.02651907,34.37348093,0.3222173318,California,702612.0,28.630310897,10.994546065,7.0944731796,1.9898623686,15.609968575,0.7193520656,39.349161762,35.432976916,65363.0,10.333662701,,,50.175525354,8.4728573805,9.5,8.2,11.0,1183.0,217.0,6634.0,362.7,353.9,371.5,6.3,5.8,6.9,416.0,51.793666979,46.8,56.8,19.5,24554.798469,3.5830415126,651.0,13.953461455,12.881,15.025,650.0,13.932027567,104085.0,25.076493122,23.527556951,26.625429292,16051.0,7.6379140515,6.2081268174,9.0677012855,8484.936242,8484.024077,8485.848407,1597.0,17.7,14.9,20.8,,,25.191709999999997,3970:1,50431.0,48994.06383,51867.93617,51.067738569,7.5875965516,6.8,8.4
6079.0,California,San Luis Obispo,2346.0,5229.32,4912.486,5546.154,-0.81458285,1042.0,11.6,9.1,14.5,-1.262824902,1038.0,3.1,2.5,3.6,-1.110148913,1038.0,3.5,2.8,4.2,-0.347102344,,1135.0,18992.0,6.0,5.6,6.3,-0.373781261,1020.0,9.1,6.9,12.1,-1.304983876,20.0,17.2,23.2,-1.176280161,7.9464486921,-0.798414674,14.6,12.4,17.0,-1.06397614,86.613484054,-0.635858286,977.0,17.5,14.3,21.2,-0.411532207,53.0,129.0,41.085271318,1.3600348297,839.0,308.5,-0.067316609,1349.0,74877.0,18.016213256,17.1,19.0,-1.263725857,39043.0,18.284378922,16.735442752,19.833315092,-0.203166923,214.0,78.68544,1271:1,-0.356089653,205,74.59862,1341:1,205.0,70.17111,1425:1,-0.210246481,,,,789.0,270.07322,370:1,-1.279335243,33740.0,36.452212474,34.40250528,38.501919669,-1.009546015,2781.0,84.10643653,80.69788242,87.51499065,-0.98253417,2912.0,68.33791209,65.33535524,71.34046894,-1.289719587,2650.0,91.457735849,-1.449677046,40087.0,61184.0,65.518763075,62.852949227,68.184576924,-0.711888572,11531.0,143069.0,8.0597473946,-1.110684909,8239.0,16.7,13.125531915,20.274468085,-0.907170656,727.0,21.0,16.8,25.9,-0.242494078,12943.0,49742.0,26.020264565,23.403442106,28.637087024,-1.03220892,697.0,258.52284669,-0.953512996,764.0,57.6,53.5,61.6,-0.33774032,7.46,-1.203479682,4.0163690506,10055.0,-0.213596925,25700.0,25.089080881,23.777061181,26.40110058,0.1721023106,89171.0,120547.0,73.971977735,73.296791583,74.647163886,0.1294685719,89171.0,22.5,21.141493111,23.858506889,-0.771993975,California,274804.0,18.270476412,16.199545858,1.9617092631,1.3845842009,3.5987396119,0.1920064862,21.140614347,70.690449428,9352.0,3.6425104968,3.250877451,4.0341435425,48.892369493,16.596386994,6.7,5.5,8.2,456.0,193.8,2346.0,265.7,254.6,276.7,4.2,3.2,5.1,80.0,39.208959247,31.1,48.8,14.1,10756.524561,3.9892613257,250.0,13.565833634,11.884,15.248,226.0,12.263513605,34978.0,21.273179543,19.247647628,23.298711458,4878.0,9.209855565,7.3034725863,11.116238544,7379.562093,7378.610224,7380.513961,1042.0,10.4,8.0,13.4,,,45.123070000000006,2216:1,58427.0,55224.276596,61629.723404,33.513213932,2.1705333814,1.6,3.0
6081.0,California,San Mateo,4922.0,4134.59,3970.871,4298.309,-1.564604535,1784.0,12.0,10.1,14.2,-1.185947469,1778.0,3.0,2.6,3.4,-1.246981221,1774.0,3.2,2.7,3.8,-0.657768531,,4528.0,67107.0,6.7,6.6,6.9,0.5477423514,1722.0,10.5,8.3,13.2,-0.993775296,20.0,17.8,22.6,-1.176280161,8.6789978147,-1.606357345,15.4,13.6,17.4,-0.78091131,99.122417534,-1.299364803,1633.0,20.6,17.7,23.9,0.5940820426,39.0,177.0,22.033898305,-1.397655789,1961.0,269.7,-0.329817558,2942.0,138395.0,21.257993425,20.5,22.0,-1.031761974,82752.0,13.299262331,12.346070841,14.25245382,-1.640831464,701.0,96.39595,1037:1,-0.978948377,696,94.14171,1062:1,696.0,92.95803000000001,1076:1,-1.267043177,,,,1320.0,176.29971,567:1,-0.287428158,52224.0,30.628226822,29.111239165,32.145214479,-1.449042581,3685.0,78.01899593,75.16707485,80.87091701,0.8355547432,3865.0,64.96765847,62.42651065,67.5088063,-0.709327791,6203.0,87.379493793,-0.607810434,154006.0,209011.0,73.683203276,72.248957352,75.117449201,-1.542078921,26525.0,394322.0,6.7267360178,-1.465593366,17685.0,11.1,9.1936170213,13.006382979,-1.646621303,1202.0,23.6,20.2,27.4,0.287712352,36118.0,157928.0,22.869915404,21.461717106,24.278113703,-1.587268217,1815.0,252.54457794,-0.993698052,1305.0,37.1,35.1,39.1,-1.222555215,8.01,-0.701095021,0.0193792645,110.0,-0.550525768,63375.0,24.779089772,24.04329539,25.514884153,0.0897329915,253440.0,358970.0,70.602000167,69.856242483,71.347757851,-0.381964286,253440.0,33.5,32.584799656,34.415200344,0.3528961535,California,739311.0,21.822886444,14.02522078,2.6168301214,0.8982922982,25.90576778,1.5990672793,25.427199781,41.973252863,60293.0,8.9335271378,,,50.800905288,1.8910127483,7.2,6.1,8.3,1350.0,223.8,4922.0,218.3,212.2,224.5,4.3,3.8,4.8,224.0,35.525105465,30.9,40.2,11.7,11018.975203,1.5337128355,265.0,5.4079844707,4.757,6.059,381.0,7.7752531447,73819.0,15.933270163,14.741780802,17.124759525,10355.0,6.2105282098,5.0190388481,7.4020175715,7077.835211,7077.037915,7078.632507,1786.0,9.5,7.8,11.6,,,25.564339999999998,3912:1,81568.0,79538.893617,83597.106383,29.458840624,3.7141629195,3.2,4.3
6083.0,California,Santa Barbara,3125.0,5244.52,4997.266,5491.774,-0.804169022,1253.0,21.0,17.7,24.7,0.5437947879,1240.0,3.7,3.1,4.3,-0.289155066,1241.0,3.3,2.7,3.8,-0.554213136,,2606.0,42619.0,6.1,5.9,6.3,-0.242135031,1220.0,10.5,8.2,13.4,-0.993775296,19.2,16.5,22.1,-1.399123432,8.0731752696,-0.93818388,15.0,12.7,17.6,-0.922443725,91.760459548,-0.908867315,1156.0,18.0,14.6,21.9,-0.24933636,61.0,166.0,36.746987952,0.7320673161,1786.0,418.4,0.6762105618,4615.0,131238.0,35.165119859,34.2,36.2,-0.036644818,79118.0,22.221410837,20.791623603,23.651198071,0.9322390547,335.0,78.47675,1274:1,-0.348750473,316,73.27553,1365:1,316.0,70.28235000000001,1423:1,-0.215405397,,,,1021.0,227.08317,440:1,-0.824599865,41395.0,31.259659741,29.55708795,32.962231532,-1.401392636,3620.0,85.63535912,82.62076847,88.64994977,-1.439165682,3222.0,68.34264432,65.48808421,71.19720443,-1.290534525,4907.0,85.566639495,-0.233585097,61445.0,106871.0,57.494549504,55.710460868,59.278638139,0.1040430172,18289.0,229464.0,7.9703134261,-1.134496313,20168.0,21.2,17.625531915,24.774468085,-0.312969243,824.0,26.6,22.1,31.5,0.899489002,29105.0,96375.0,30.199740597,28.221566592,32.177914602,-0.295827995,1798.3333333,429.06474225,0.1928449271,979.0,47.1,44.1,50.0,-0.790938193,7.23,-1.413567813,3.466009721,13014.0,-0.259989821,40795.0,28.770407983,27.925672063,29.615143903,1.150286517,125747.0,191592.0,65.632698651,64.485606734,66.779790569,-1.136112948,125747.0,17.0,16.046808511,17.953191489,-1.334439039,California,431249.0,22.633327845,13.349828058,1.7082804312,2.2194268495,5.4404941551,0.2459510773,43.39323306,47.483108465,46943.0,11.854472543,11.272479953,12.436465132,49.85062227,5.0175161302,6.6,5.4,7.9,504.0,141.6,3125.0,263.5,254.2,272.9,4.8,4.2,5.5,182.0,46.869648297,40.1,53.7,14.0,12537.563398,2.9577049501,301.0,10.397951362,9.224,11.572,305.0,10.536130117,70409.0,26.996694861,25.090311883,28.90307784,10374.0,10.103922161,8.1975391819,12.010305139,7421.047404,7420.179831,7421.914976,1252.0,17.6,14.5,21.2,,,42.43488,2357:1,60683.0,58304.787234,63061.212766,45.021120683,2.3490388458,1.8,3.0
6085.0,California,Santa Clara,10791.0,3987.94,3888.254,4087.626,-1.665077419,4084.0,13.5,11.9,15.4,-0.897657093,4066.0,2.9,2.6,3.2,-1.383813529,4067.0,2.7,2.5,3.0,-1.175545509,,12189.0,180480.0,6.8,6.6,6.9,0.6793885818,4011.0,10.3,8.8,12.0,-1.038233665,21.0,19.3,22.8,-0.897726072,8.3678971693,-1.263238394,16.2,14.8,17.6,-0.497846479,97.205499197,-1.197686446,3787.0,14.9,13.2,16.7,-1.25495061,128.0,449.0,28.5077951,-0.460557741,5764.0,318.6,0.0010148233,9303.0,377299.0,24.65683715,24.2,25.2,-0.788559489,210490.0,13.30564616,12.590752543,14.020539777,-1.638990423,1820.0,100.58705,994:1,-1.126344872,1911,103.99977,962:1,1911.0,102.32187,977:1,-1.701313133,,,,3184.0,170.4829,587:1,-0.225899743,109308.0,34.065969327,32.952064172,35.179874482,-1.189619548,10782.0,84.96568355,83.22576793,86.70559916,-1.239158847,8503.0,63.24826532,61.55784661,64.93868403,-0.413230883,18579.0,83.260240056,0.2425221708,405766.0,551634.0,73.557104892,,,-1.529256773,76633.0,910983.0,8.4121218508,-1.01686675,54064.0,12.6,11.170212766,14.029787234,-1.448554165,2879.0,22.2,20.1,24.5,0.0022165821,94960.0,426186.0,22.281351335,21.311471624,23.251231046,-1.690967186,4751.3333333,266.35199236,-0.900886612,3072.0,35.3,34.1,36.6,-1.300246279,8.27,-0.463604091,0.0081327367,125.0,-0.551473802,144620.0,24.234807162,23.733795061,24.735819264,-0.054891118,641012.0,837242.0,76.562332038,76.195011994,76.929652081,0.5225846318,641012.0,32.5,31.869523092,33.130476908,0.2506334145,California,1837504.0,23.636737662,11.632410052,2.3915179212,1.386120034,33.19833096,0.4929297612,26.950138535,34.738494994,174885.0,10.511836297,,,49.803291718,1.0836632724,7.6,6.7,8.5,3092.0,210.0,10791.0,215.6,211.5,219.7,4.0,3.7,4.3,567.0,33.464594813,30.7,36.2,13.4,22555.765815,1.2660099961,786.0,6.5339879181,6.077,6.991,798.0,6.6337434588,191406.0,16.608847014,15.655655525,17.562038504,22321.0,4.9574570628,4.0042655735,5.9106485522,7396.313363,7395.756999,7396.869727,4084.0,10.9,9.5,12.5,,,40.38086,2476:1,91195.0,89709.212766,92680.787234,31.131858737,2.6684607146,2.4,3.0
6087.0,California,Santa Cruz,2033.0,5108.59,4807.142,5410.038,-0.897297417,853.0,16.8,13.1,21.3,-0.263418265,846.0,3.4,2.8,4.0,-0.699651989,844.0,3.7,2.9,4.6,-0.139991553,,1386.0,23814.0,5.8,5.5,6.1,-0.637073722,838.0,10.1,7.5,13.6,-1.082692033,20.1,16.8,23.6,-1.148424752,7.6427494877,-0.463458916,11.0,8.7,13.3,-2.337767879,94.015976706,-1.028505839,797.0,20.5,16.6,25.1,0.5616428733,26.0,86.0,30.23255814,-0.210897895,744.0,281.5,-0.249984795,2025.0,76676.0,26.409828369,25.3,27.6,-0.66312512,40797.0,18.131516493,16.701729259,19.561303727,-0.247251127,257.0,97.23872,1028:1,-1.008587873,187,70.09626,1427:1,187.0,66.9368,1494:1,-0.060247537,,,,869.0,311.05924999999996,321:1,-1.712872761,24995.0,40.644433282,38.099689242,43.189177322,-0.693187638,2084.0,86.3243762,82.33528525,90.31346715,-1.644949097,2025.0,69.18518519,65.5623372,72.80803317,-1.435628593,2590.0,86.359266409,-0.39720612,42936.0,65771.0,65.281050919,62.933832784,67.628269054,-0.687717124,16848.0,151139.0,11.147354422,-0.288623025,9632.0,17.9,13.610638298,22.189361702,-0.748716946,592.0,22.3,18.0,27.3,0.0226091371,16267.0,54548.0,29.821441666,26.855181211,32.787702122,-0.362480397,1232.3333333,474.08801854,0.4954848697,673.0,52.4,48.5,56.4,-0.562181171,7.68,-1.002525818,1.8771694815,4183.0,-0.393922139,25760.0,27.462686567,26.186157789,28.739215346,0.8028051876,88907.0,124673.0,71.312152591,70.157134393,72.467170789,-0.274190487,88907.0,36.5,34.769261731,38.230738269,0.6596843703,California,266776.0,20.579812277,12.158140163,0.9310804232,1.7115726465,4.7531523507,0.1830458067,32.398352965,59.314767079,22256.0,8.9988678635,8.3493024102,9.6484333168,50.177195889,12.039316721,6.0,4.8,7.5,428.0,191.1,2033.0,257.6,246.1,269.2,4.4,3.6,5.3,76.0,34.446655275,27.1,43.1,15.6,10587.33854,4.0350856919,167.0,9.3423228483,7.925,10.759,230.0,12.866672186,37138.0,21.724862092,19.937628049,23.512096134,4501.0,7.7479214363,6.1989852661,9.2968576065,7165.046618,7163.932414,7166.160823,854.0,14.3,11.5,17.8,,,40.108560000000004,2493:1,65799.0,62828.617021,68769.382979,43.315566789,3.2446390731,2.5,4.2
6089.0,California,Shasta,2649.0,8357.93,7878.338,8837.522,1.3288911985,793.0,15.8,12.5,19.7,-0.455611849,790.0,4.1,3.3,4.9,0.2581741658,790.0,4.1,3.3,4.9,0.274230029,,929.0,14954.0,6.2,5.8,6.6,-0.1104888,777.0,25.1,20.7,30.2,2.2516856056,28.0,24.1,32.2,1.0521525495,6.7947823581,0.4717805183,19.9,17.0,23.2,0.8113283638,74.107762536,0.0274778593,743.0,19.6,15.6,24.3,0.2696903491,42.0,116.0,36.206896552,0.6538889619,574.0,322.9,0.0301064232,1574.0,43320.0,36.334256694,34.5,38.1,0.0470121566,26453.0,18.106711386,16.557775216,19.655647557,-0.254404705,136.0,76.50162999999999,1307:1,-0.279287407,119,66.63456000000001,1501:1,119.0,65.65517,1523:1,-0.000809035,,,,188.0,103.72414,964:1,0.4802537293,24787.0,49.942757702,47.10035082,52.785164585,0.0084936335,2619.0,84.72699504,81.20166952,88.25232055,-1.167871592,2215.0,63.06997743,59.76262448,66.37733038,-0.382527903,2144.0,87.628498134,-0.659212101,25423.0,39748.0,63.96045084,60.750907976,67.169993704,-0.553433645,10896.0,81245.0,13.411286848,0.3141390948,9835.0,25.9,20.538297872,31.261702128,0.3076411213,556.0,15.4,12.0,19.6,-1.384477158,13781.0,39362.0,35.010924242,31.743508072,38.278340411,0.5518533501,1346.3333333,750.68628599,2.3547383643,827.0,93.5,87.1,99.9,1.2117647893,9.59,0.7421190958,0.3307331988,337.5,-0.524279987,15815.0,22.887120116,21.360822732,24.4134175,-0.412991919,53416.0,66751.0,80.022771194,78.414245222,81.631297167,1.047746076,53416.0,14.9,13.541493111,16.258506889,-1.549190791,California,178586.0,21.810220286,18.140839707,0.8487285922,3.0685667103,2.6338109655,0.1769354775,8.6316428038,82.164342165,2314.0,1.3829373973,1.0890792189,1.6767955756,50.86361364,29.286266455,9.0,7.2,11.0,120.0,80.3,2649.0,419.6,403.0,436.1,6.0,4.8,7.3,85.0,52.437737898,41.9,64.8,18.1,13137.469853,7.4129598601,186.0,15.061399496,12.897,17.225,330.0,26.721837815,23657.0,22.035208644,20.009676729,24.060740559,3165.0,7.7304479508,6.0623628444,9.3985330571,8285.901676,8284.723121,8287.080232,790.0,17.6,13.9,22.1,,,72.23411,1384:1,44477.0,41960.574468,46993.425532,42.33683517,4.1297385714,3.1,5.4
6091.0,California,Sierra,56.0,7607.19,5746.39,9878.569,0.8145440262,,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,0.0,,,,,0.0,23.4,17.5,30.9,-0.229196259,5.6611757888,1.7220572449,19.3,13.2,26.5,0.5990297407,71.080246914,0.1880651986,,,,,0.0,5.0,14.0,35.714285714,0.58258343,,,0.0,,,,,,0.0,486.0,20.082644628,17.818814841,22.346474415,0.3154373646,1.0,32.12335,3113:1,1.2814466733,2,64.80881000000001,1543:1,2.0,63.97953,1563:1,0.0769029812,,,,,,,0.0,817.0,43.043590872,27.89111088,58.196070865,-0.51213954,59.0,88.13559322,64.1800661,100.0,-2.185891309,64.0,67.1875,47.10534452,87.26965548,-1.091606978,,,0.0,303.0,572.0,52.972027972,34.399049902,71.545006042,0.5639096629,214.0,1497.0,14.295257181,0.5494923347,95.0,19.5,14.495744681,24.504255319,-0.537445332,,,,,0.0,167.0,523.0,31.931166348,10.538479381,53.323853315,0.0092315119,12.333333333,379.95481618,-0.137264883,,,,,0.0,10.22,1.3175778893,13.655697336,305.0,0.5989564976,245.0,17.073170732,8.2524304383,25.893911025,-1.957846072,850.0,1221.0,69.615069615,61.651778609,77.578360621,-0.531742349,850.0,45.1,28.050041187,62.149958813,1.5391439251,California,3086.0,16.104990279,23.687621517,0.2886465683,1.667735728,0.416933932,0.0962155228,8.819756254,87.267479153,60.0,2.0,0.0,4.7548599114,49.454778704,99.722222222,9.5,6.8,12.8,,,56.0,374.0,269.6,505.6,,,,,,,,16.5,694.74463781,21.442735735,10.0,42.711314227,20.482,78.548,,,422.0,22.036553525,19.415276929,24.657830121,71.0,13.148148148,10.050275808,16.246020489,7873.391532,7866.813288,7879.969775,,,,,,,129.61763,772:1,45157.0,39834.617021,50479.382979,32.552693208,,,
6093.0,California,Siskiyou,680.0,8516.27,7471.825,9560.715,1.437373138,270.0,19.5,12.9,28.4,0.2555044118,268.0,4.6,3.1,6.1,0.9423357051,268.0,4.9,3.1,6.7,1.1026731937,,231.0,3310.0,7.0,6.1,7.8,0.9426810425,267.0,23.8,16.6,33.0,1.9627062102,23.3,19.1,27.8,-0.257051668,6.3890612343,0.9192582344,19.8,15.6,24.4,0.7759452599,55.636971047,1.0072169025,258.0,19.5,12.0,29.9,0.2372511798,22.0,59.0,37.288135593,0.8103985615,100.0,224.7,-0.634264534,394.0,9587.0,41.097319287,37.0,45.2,0.3878306083,7108.0,20.010697897,18.223463854,21.79793194,0.2946885492,27.0,60.66461,1648:1,0.2776825216,35,79.26801999999999,1262:1,35.0,78.24201,1278:1,-0.58455339,,,,89.0,198.95826,503:1,-0.527103314,8366.0,43.842996311,39.216558265,48.469434357,-0.451813851,765.0,80.65359477,74.2894915,87.01769804,0.0486994364,765.0,61.56862745,56.00823955,67.12901535,-0.123980236,503.0,88.42445328,-0.823520167,5391.0,8787.0,61.351997269,56.194248555,66.509745982,-0.288196478,2979.0,19489.0,15.285545692,0.8131523253,2818.0,32.2,25.646808511,38.753191489,1.1395230991,187.0,17.9,11.3,27.0,-0.874663283,3413.0,9068.0,37.637847375,31.715508624,43.560186127,1.0146903357,158.66666667,353.24675325,-0.316792614,241.0,107.9,94.2,121.5,1.833293301,8.72,-0.052562095,6.0802849705,1109.5,-0.039617795,4770.0,23.737248072,21.531622761,25.942873382,-0.187100082,11460.0,16026.0,71.508798203,68.406651491,74.610944915,-0.244347254,11460.0,19.7,17.19787234,22.20212766,-1.058329644,California,44154.0,20.172577796,21.089821987,1.2757385855,4.503133393,1.3518352731,0.2641002686,10.57743957,79.205461056,930.0,2.1994134897,1.5952258367,2.8036011428,50.141002686,65.826280624,8.8,6.7,11.3,27.0,69.3,680.0,389.3,357.8,420.7,,,,18.0,48.236681316,28.6,76.2,19.6,3791.4569863,8.4442249138,69.0,22.083179978,17.182,27.948,54.0,17.282488678,6260.0,23.657458146,21.393628359,25.921287933,948.0,9.9069913262,7.6431615389,12.170821113,6574.540779,6572.714544,6576.367015,270.0,11.0,7.2,16.2,,,74.73842,1338:1,36597.0,34205.680851,38988.319149,52.222048963,4.8006912995,2.7,7.9
