FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)","Juvenile Arrest Rate (arrests/ 1,000 juveniles)",Severe Housing Problems (%),Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%),Income Level,Income Level – State,Mostly Rural,Majority Minority
01041,AL,Crenshaw,72.6,5.1,5.9,93.0,50,26.0,14.0,36,39,2.0,9.0,45927.0,77,100.0,23.7,1.2,2.4,70.1,13681,29.0,,67,32.0,15.0,17.0,9,0,8.7,24,,low,low,Yes,No
01043,AL,Cullman,73.9,4.9,5.8,95.0,55,17.0,3.0,34,37,50.0,128.0,51844.0,75,73.2,1.3,0.7,4.5,91.7,84515,145.0,49.0,79,37.0,70.0,11.0,12,1,9.3,23,14.0,low,high,Yes,No
01045,AL,Dale,74.9,4.9,5.6,96.0,60,26.0,9.0,33,41,12.0,52.0,48493.0,59,50.9,20.4,1.4,6.9,68.0,48959,73.0,13.0,81,32.0,55.0,10.0,14,1,8.6,22,12.0,low,low,No,No
01047,AL,Dallas,71.1,5.6,6.0,93.0,55,42.0,9.0,41,44,28.0,23.0,37679.0,57,45.6,70.4,0.5,1.2,26.7,36098,95.0,,72,35.0,78.0,35.0,18,0,9.1,24,18.0,low,low,No,Yes
01049,AL,DeKalb,73.8,5.6,6.0,94.0,51,20.0,,41,39,32.0,21.0,47156.0,73,90.1,1.4,0.5,15.3,79.6,71658,114.0,55.0,78,35.0,68.0,,12,3,7.1,25,10.0,low,low,Yes,No
01051,AL,Elmore,75.3,4.4,5.4,91.0,55,17.0,5.0,33,39,19.0,21.0,62524.0,75,54.2,21.0,0.8,3.0,73.1,82158,106.0,26.0,84,24.0,99.0,,11,1,9.6,20,14.0,high,high,No,No
01053,AL,Escambia,72.2,5.5,6.0,90.0,38,26.0,6.0,39,43,12.0,30.0,41212.0,66,63.5,31.2,0.3,2.6,60.1,36281,60.0,36.0,66,42.0,43.0,,11,0,8.9,25,8.0,low,low,Yes,No
01055,AL,Etowah,72.5,4.9,5.8,94.0,56,23.0,13.0,34,39,83.0,135.0,47872.0,73,37.5,15.6,0.9,4.3,77.1,102371,154.0,67.0,80,38.0,106.0,14.0,10,1,7.7,24,6.0,low,low,No,No
01057,AL,Fayette,73.1,5.3,6.1,93.0,49,24.0,0.0,35,40,16.0,2.0,45937.0,75,80.2,11.6,0.5,2.1,84.0,16241,29.0,12.0,70,36.0,16.0,,11,0,8.9,25,,low,low,Yes,No
01059,AL,Franklin,73.7,5.2,5.7,93.0,43,23.0,6.0,37,39,14.0,1.0,40448.0,71,70.4,3.8,0.4,18.4,75.6,31507,67.0,12.0,63,44.0,24.0,20.0,10,6,8.5,23,,low,low,Yes,No
01061,AL,Geneva,72.6,5.3,6.1,96.0,48,32.0,4.0,35,38,8.0,6.0,39882.0,75,89.6,9.1,0.4,4.3,83.2,26411,51.0,15.0,71,40.0,19.0,,12,0,8.4,25,15.0,low,low,Yes,No
01063,AL,Greene,72.9,6.3,6.4,88.0,50,44.0,23.0,46,48,4.0,1.0,33609.0,69,100.0,79.6,0.2,1.8,17.2,7990,27.0,,56,46.0,,11.0,18,0,9.1,28,,low,low,Yes,Yes
01065,AL,Hale,72.5,5.5,6.0,93.0,50,30.0,7.0,40,43,3.0,4.0,41836.0,76,89.2,57.6,0.3,1.5,39.6,14670,28.0,,63,34.0,20.0,,15,0,9.2,26,,low,low,Yes,Yes
01067,AL,Henry,75.5,4.9,5.7,98.0,51,24.0,8.0,35,40,5.0,4.0,51126.0,83,87.8,25.1,0.5,2.7,69.8,17223,25.0,,78,28.0,17.0,27.0,9,0,8.5,23,,low,high,Yes,No
01069,AL,Houston,75.6,4.9,5.7,90.0,59,23.0,4.0,36,40,90.0,170.0,54391.0,66,33.8,27.4,1.1,3.5,65.6,106580,129.0,44.0,78,33.0,90.0,30.0,13,0,7.6,22,10.0,low,high,No,No
01071,AL,Jackson,73.3,5.3,6.1,92.0,50,23.0,5.0,36,40,28.0,29.0,46606.0,77,77.0,3.3,0.6,3.1,89.1,51582,109.0,12.0,75,31.0,61.0,,11,0,8.7,24,8.0,low,low,Yes,No
01073,AL,Jefferson,74.1,4.4,5.2,91.0,69,20.0,13.0,30,40,739.0,1379.0,57802.0,63,9.8,43.4,1.8,4.1,49.2,655342,754.0,646.0,83,25.0,1024.0,12.0,16,1,10.2,18,8.0,high,high,No,No
01075,AL,Lamar,75.3,5.4,6.1,93.0,49,21.0,0.0,37,39,,2.0,40204.0,73,100.0,10.2,0.1,2.0,85.9,13764,29.0,,65,37.0,10.0,7.0,9,0,9.0,25,,low,low,Yes,No
01077,AL,Lauderdale,75.9,4.7,5.6,94.0,58,20.0,6.0,30,38,51.0,153.0,52293.0,68,49.3,9.8,0.9,3.0,84.3,93368,138.0,30.0,77,20.0,71.0,19.0,12,1,8.5,21,,low,high,No,No
