FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)","Juvenile Arrest Rate (arrests/ 1,000 juveniles)",Severe Housing Problems (%),Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%),Income Level,Income Level – State,Mostly Rural,Majority Minority
31021,NE,Burt,75.9,3.5,4.1,,65,13.0,0.0,30,31,2.0,1.0,51488.0,76,100.0,0.6,0.4,3.6,91.9,6477,13.0,,72,16.0,,20.0,10,0,7.9,18,,low,low,Yes,No
31023,NE,Butler,78.1,3.2,3.8,,75,9.0,4.0,27,33,8.0,1.0,63640.0,78,65.7,0.7,0.4,5.0,92.6,7960,13.0,,83,8.0,,14.0,10,1,7.5,17,,high,high,Yes,No
31025,NE,Cass,79.2,3.1,3.7,91.0,73,7.0,3.0,27,33,8.0,11.0,70106.0,82,73.0,0.7,0.5,3.7,93.1,26232,33.0,,85,14.0,13.0,18.0,8,0,8.7,16,,high,high,Yes,No
31027,NE,Cedar,81.1,3.2,3.8,,79,10.0,5.0,28,31,1.0,1.0,61673.0,80,100.0,0.4,0.3,2.2,95.9,8414,19.0,,81,12.0,,30.0,6,0,6.7,15,,high,high,Yes,No
31029,NE,Chase,79.4,3.3,3.8,,70,10.0,9.0,28,30,1.0,,61282.0,78,100.0,0.6,0.2,14.9,83.4,3840,,,85,16.0,,,7,2,5.7,15,,high,high,Yes,No
31031,NE,Cherry,79.3,3.4,4.0,,75,15.0,11.0,30,30,4.0,2.0,53483.0,60,52.5,0.5,0.6,3.9,86.1,5781,,,82,24.0,,28.0,10,0,5.1,17,,low,low,No,No
31033,NE,Cheyenne,77.4,3.2,3.8,94.0,77,13.0,5.0,30,31,5.0,12.0,55172.0,66,36.3,0.7,1.1,8.3,87.6,9111,10.0,,81,25.0,13.0,13.0,10,0,5.2,17,,high,low,No,No
31035,NE,Clay,78.3,3.5,3.9,,64,11.0,8.0,33,31,2.0,1.0,63427.0,81,100.0,0.5,0.3,9.0,89.2,6216,11.0,,81,22.0,,39.0,9,1,7.1,17,,high,high,Yes,No
31037,NE,Colfax,80.3,3.9,3.7,79.0,43,10.0,9.0,38,32,,,63424.0,72,40.5,4.8,1.2,45.9,47.4,10587,21.0,,81,41.0,,40.0,12,21,7.6,17,,high,high,No,Yes
31039,NE,Cuming,79.8,3.3,3.8,,64,10.0,5.0,30,29,4.0,8.0,54725.0,66,65.2,0.4,0.5,10.2,87.5,8798,12.0,,72,12.0,,35.0,7,3,7.7,17,,low,low,Yes,No
31041,NE,Custer,80.3,3.4,4.0,,64,14.0,14.0,31,32,8.0,9.0,57873.0,70,67.7,0.7,0.2,3.6,93.9,10626,15.0,,79,17.0,15.0,18.0,11,0,6.3,17,,high,low,Yes,No
31043,NE,Dakota,77.6,3.8,3.8,92.0,52,13.0,5.0,41,33,2.0,47.0,61220.0,66,21.1,7.3,3.9,39.4,45.1,20070,21.0,,77,32.0,,17.0,16,11,7.6,16,,high,high,No,Yes
31045,NE,Dawes,78.4,3.2,3.8,62.0,75,16.0,10.0,25,31,7.0,22.0,52637.0,63,39.9,1.9,1.7,5.9,84.8,8361,,,86,7.0,,50.0,14,1,4.6,15,,low,low,No,No
31047,NE,Dawson,78.3,3.7,3.7,93.0,54,11.0,15.0,36,30,13.0,30.0,61043.0,65,26.7,7.1,1.4,33.9,56.4,23510,32.0,,84,34.0,12.0,36.0,13,9,6.6,16,,high,high,No,No
31049,NE,Deuel,79.3,3.5,4.0,,78,14.0,8.0,31,32,0.0,,51261.0,78,100.0,0.1,0.4,7.4,90.4,1793,,,82,,,,9,0,5.4,18,,low,low,Yes,No
31051,NE,Dixon,80.2,3.3,3.8,,66,9.0,10.0,29,30,2.0,1.0,60437.0,75,100.0,0.5,0.4,14.8,82.7,5596,,,76,20.0,,8.0,10,4,7.1,16,,high,high,Yes,No
31053,NE,Dodge,76.8,3.5,3.9,88.0,63,11.0,8.0,32,33,23.0,62.0,62491.0,62,25.1,1.0,0.7,14.7,81.9,36222,42.0,,83,25.0,15.0,23.0,11,4,8.2,19,10.0,high,high,No,No
31055,NE,Douglas,78.6,3.1,3.5,84.0,74,10.0,2.0,27,32,634.0,2582.0,65788.0,62,2.2,11.1,4.4,13.2,68.4,574332,337.0,195.0,87,21.0,300.0,18.0,15,3,8.5,16,6.0,high,high,No,No
31057,NE,Dundy,77.7,3.9,4.2,,71,18.0,17.0,33,32,1.0,,50299.0,77,100.0,0.6,0.2,8.1,88.5,1671,,,75,,,,9,1,5.7,19,,low,low,Yes,No
31059,NE,Fillmore,80.8,3.3,3.9,,78,12.0,7.0,28,32,3.0,15.0,59309.0,78,100.0,0.8,0.7,4.0,93.2,5519,10.0,,79,,,28.0,8,0,7.3,17,,high,high,Yes,No
31061,NE,Franklin,76.0,3.6,4.2,,69,17.0,14.0,31,32,2.0,2.0,49104.0,82,100.0,0.5,0.2,2.6,94.9,2940,,,76,,,27.0,8,0,6.7,19,,low,low,Yes,No
31063,NE,Frontier,84.3,3.3,3.9,,78,17.0,8.0,27,32,,1.0,59061.0,69,100.0,0.5,0.2,3.0,94.7,2587,,,74,,,,8,0,6.0,17,,high,low,Yes,No
31065,NE,Furnas,78.1,3.8,4.2,,64,13.0,1.0,31,32,5.0,1.0,50762.0,79,100.0,0.6,0.4,4.7,92.6,4653,,,76,18.0,,12.0,11,0,6.2,19,,low,low,Yes,No
31067,NE,Gage,77.8,3.4,4.0,89.0,65,10.0,8.0,31,32,14.0,40.0,61283.0,68,44.4,0.8,0.7,3.0,93.7,21431,13.0,,82,19.0,12.0,43.0,9,0,8.1,19,,high,high,No,No
31069,NE,Garden,76.0,3.2,3.8,,87,21.0,9.0,28,31,0.0,1.0,41221.0,77,100.0,0.3,0.0,6.8,90.3,1847,,,77,,,,6,0,5.0,17,,low,low,Yes,No
31071,NE,Garfield,79.8,3.1,3.8,,85,17.0,3.0,26,31,1.0,,49951.0,79,100.0,0.3,0.1,1.6,97.5,1956,,,72,,,,10,0,5.9,16,,low,low,Yes,No
31073,NE,Gosper,76.8,3.0,3.6,,71,12.0,12.0,27,30,1.0,1.0,62698.0,76,100.0,0.9,0.6,5.6,91.2,1986,,,83,,,,8,0,6.3,15,,high,high,Yes,No
31075,NE,Grant,,3.5,4.0,,70,12.0,19.0,29,31,0.0,0.0,62487.0,69,100.0,0.3,0.2,1.9,96.2,630,,,75,,,0.0,13,0,5.0,18,,high,high,Yes,No
31077,NE,Greeley,82.0,3.3,4.0,,78,17.0,21.0,27,32,,,50068.0,80,100.0,0.7,0.3,2.6,95.8,2319,,,72,,,,12,0,6.4,17,,low,low,Yes,No
31079,NE,Hall,77.9,3.5,3.7,87.0,57,14.0,7.0,34,31,37.0,231.0,54110.0,62,14.6,3.1,1.4,30.0,64.2,61028,54.0,12.0,84,33.0,21.0,46.0,15,7,6.2,15,,low,low,No,No
31081,NE,Hamilton,81.2,3.0,3.7,94.0,72,8.0,3.0,27,32,9.0,10.0,73759.0,79,51.1,0.3,0.4,3.8,94.2,9237,10.0,,89,8.0,,17.0,6,0,7.2,15,,high,high,No,No
31083,NE,Harlan,81.4,3.3,3.9,,83,14.0,3.0,28,31,2.0,,55010.0,78,100.0,0.3,0.2,2.1,95.7,3311,,,77,15.0,,,7,2,6.5,17,,low,low,Yes,No
31085,NE,Hayes,,3.6,4.0,,72,21.0,44.0,31,32,1.0,0.0,54280.0,71,100.0,0.7,0.5,4.7,92.1,916,,,82,,,,10,2,5.8,18,,low,low,Yes,No
31087,NE,Hitchcock,75.9,3.5,4.1,,66,13.0,38.0,31,32,,,48475.0,77,100.0,0.3,0.1,3.5,94.4,2773,,,73,,,43.0,10,0,5.8,18,,low,low,Yes,No
