FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)","Juvenile Arrest Rate (arrests/ 1,000 juveniles)",Severe Housing Problems (%),Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%),Income Level,Income Level – State,Mostly Rural,Majority Minority
30073,MT,Pondera,76.8,4.4,5.0,,65,23.0,13.0,24,34,3.0,9.0,49447.0,72,58.1,0.3,0.5,2.4,80.5,5782,,,79,23.0,,22.0,13,1,6.9,20,,low,low,No,No
30075,MT,Powder River,83.4,4.0,4.8,,66,21.0,21.0,22,33,0.0,1.0,60462.0,75,100.0,0.1,0.1,2.5,92.3,1681,,,71,,,,6,0,6.9,19,,high,high,Yes,No
30077,MT,Powell,76.7,4.2,4.6,,42,18.0,6.0,24,35,6.0,8.0,52904.0,62,54.2,1.3,0.5,2.9,88.4,6817,10.0,,65,31.0,,,12,0,6.3,20,,low,high,No,No
30079,MT,Prairie,,4.3,4.9,,33,20.0,35.0,26,33,0.0,,48577.0,79,100.0,0.4,0.8,5.2,88.6,1067,,,78,,,100.0,3,0,5.7,20,,low,low,Yes,No
30081,MT,Ravalli,79.7,4.0,4.7,97.0,67,16.0,1.0,22,33,25.0,97.0,58781.0,77,84.6,0.4,0.7,3.6,92.6,45002,46.0,17.0,85,13.0,61.0,29.0,16,0,6.1,19,,high,high,Yes,No
30083,MT,Richland,77.2,3.7,4.5,86.0,63,10.0,12.0,23,36,5.0,14.0,69169.0,69,44.2,0.7,0.6,5.7,88.3,11043,11.0,,81,26.0,15.0,,9,1,5.3,17,,high,high,No,No
30085,MT,Roosevelt,64.5,5.9,6.0,,57,29.0,8.0,32,39,3.0,22.0,43256.0,64,39.7,0.4,0.6,3.5,33.1,10964,28.0,,68,79.0,12.0,,10,0,6.2,32,16.0,low,low,No,No
30087,MT,Rosebud,70.3,4.8,5.3,,68,22.0,11.0,25,37,6.0,20.0,54991.0,68,100.0,0.3,1.6,5.1,53.9,8836,36.0,,62,46.0,11.0,27.0,16,0,5.8,23,,low,high,Yes,No
30089,MT,Sanders,77.3,4.7,5.2,,55,25.0,13.0,24,35,9.0,36.0,45805.0,77,100.0,0.4,0.5,3.5,89.6,12157,31.0,,76,18.0,17.0,,16,0,11.0,22,,low,low,Yes,No
30091,MT,Sheridan,80.9,3.9,4.6,,62,15.0,12.0,23,32,2.0,6.0,50658.0,75,100.0,0.6,0.7,3.9,90.4,3261,,,82,19.0,,,13,0,5.9,18,,low,low,Yes,No
