FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)","Juvenile Arrest Rate (arrests/ 1,000 juveniles)",Severe Housing Problems (%),Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%),Income Level,Income Level – State,Mostly Rural,Majority Minority
12039,FL,Gadsden,75.5,5.3,5.5,62.0,47,35.0,3.0,35,43,10.0,63.0,42698.0,73,65.4,54.9,0.7,10.9,32.4,45277,71.0,14.0,64,36.0,39.0,25.0,13,2,8.6,22,16.0,low,low,Yes,Yes
12041,FL,Gilchrist,77.1,5.3,5.8,88.0,40,23.0,0.0,32,39,7.0,22.0,52000.0,83,83.9,5.3,0.6,6.4,85.8,18885,35.0,,70,31.0,18.0,30.0,11,2,7.5,25,,low,low,Yes,No
12043,FL,Glades,84.1,5.5,5.4,93.0,34,24.0,24.0,37,40,,,45328.0,80,70.6,12.7,0.6,21.8,60.1,14198,34.0,11.0,65,17.0,,30.0,16,5,7.2,24,,low,low,Yes,No
12045,FL,Gulf,75.0,4.7,5.4,83.0,47,25.0,2.0,31,41,7.0,19.0,51593.0,76,77.1,11.2,0.6,2.9,82.4,13534,20.0,11.0,78,32.0,11.0,23.0,16,1,7.6,23,,low,low,Yes,No
12047,FL,Hamilton,75.4,5.8,5.8,73.0,25,35.0,10.0,38,41,1.0,2.0,41871.0,72,63.5,32.4,0.7,10.4,54.2,14521,28.0,,68,46.0,14.0,98.0,19,2,7.8,28,,low,low,Yes,No
12049,FL,Hardee,79.1,5.8,5.4,81.0,26,28.0,13.0,41,40,3.0,6.0,46264.0,67,47.8,6.7,1.1,44.3,46.5,26822,55.0,16.0,65,44.0,14.0,64.0,14,5,7.3,23,,low,low,No,Yes
12051,FL,Hendry,77.7,5.8,5.3,84.0,42,31.0,7.0,42,42,11.0,15.0,45652.0,70,37.9,10.8,1.0,55.7,30.7,42813,84.0,25.0,76,37.0,37.0,33.0,22,14,7.6,22,,low,low,No,Yes
12053,FL,Hernando,76.7,4.7,5.2,89.0,60,20.0,12.0,31,39,106.0,174.0,52108.0,79,19.4,5.4,1.5,15.4,75.7,198792,251.0,168.0,87,19.0,149.0,23.0,13,1,8.0,21,6.0,low,low,No,No
12055,FL,Highlands,77.8,5.0,5.2,81.0,45,27.0,18.0,32,37,61.0,80.0,48922.0,77,21.1,9.7,1.6,21.3,65.8,106639,175.0,91.0,77,30.0,107.0,46.0,14,4,7.3,21,14.0,low,low,No,No
12057,FL,Hillsborough,79.1,4.3,4.6,87.0,66,14.0,8.0,27,38,1223.0,2911.0,65272.0,59,3.5,16.2,4.6,29.9,47.1,1497957,1352.0,1044.0,90,20.0,853.0,24.0,18,6,8.2,16,7.0,high,high,No,Yes
12059,FL,Holmes,72.5,5.6,6.0,85.0,38,31.0,19.0,36,42,7.0,16.0,41969.0,76,78.8,6.7,0.7,3.2,86.2,19594,41.0,12.0,76,45.0,17.0,23.0,14,1,8.2,27,,low,low,Yes,No
12061,FL,Indian River,80.7,4.4,4.9,88.0,57,16.0,13.0,27,37,96.0,247.0,72934.0,80,5.0,9.0,1.7,12.9,74.9,162518,144.0,108.0,84,21.0,123.0,28.0,14,2,7.1,18,,high,high,No,No
12063,FL,Jackson,73.0,5.3,5.6,85.0,41,30.0,5.0,38,40,19.0,67.0,44108.0,72,75.4,25.9,0.7,5.1,65.6,46085,114.0,25.0,77,34.0,40.0,24.0,13,1,8.4,26,9.0,low,low,Yes,No
