FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)","Juvenile Arrest Rate (arrests/ 1,000 juveniles)",Severe Housing Problems (%),Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%),Income Level,Income Level – State,Mostly Rural,Majority Minority
26127,MI,Oceana,78.3,4.7,5.3,82.0,49,19.0,4.0,30,39,14.0,8.0,52388.0,83,89.9,0.9,0.3,15.3,81.3,26819,30.0,10.0,76,30.0,12.0,25.0,15,3,7.3,22,,low,high,Yes,No
26129,MI,Ogemaw,74.9,5.0,5.8,67.0,61,25.0,0.0,31,40,5.0,16.0,46144.0,82,100.0,0.5,0.7,2.2,94.3,20923,26.0,20.0,78,22.0,21.0,34.0,14,0,7.2,25,10.0,low,low,Yes,No
26131,MI,Ontonagon,77.2,4.6,5.5,,53,23.0,13.0,28,39,2.0,1.0,43309.0,88,100.0,0.3,0.6,1.5,94.8,5656,,,77,13.0,,,12,0,5.5,23,,low,low,Yes,No
26133,MI,Osceola,78.0,4.9,5.7,88.0,54,20.0,0.0,30,40,6.0,36.0,51474.0,82,100.0,0.8,0.3,2.2,94.0,23466,32.0,,77,23.0,17.0,62.0,13,0,7.2,24,17.0,low,low,Yes,No
26135,MI,Oscoda,75.7,4.9,5.8,,55,26.0,1.0,29,40,2.0,5.0,43683.0,86,100.0,0.5,0.2,1.9,95.0,8368,16.0,,69,28.0,,22.0,16,0,6.9,25,32.0,low,low,Yes,No
26137,MI,Otsego,77.2,4.4,5.4,81.0,66,14.0,11.0,25,39,20.0,63.0,61330.0,77,65.7,0.6,0.7,1.9,94.2,24765,15.0,13.0,85,22.0,16.0,36.0,11,0,6.9,21,11.0,high,high,Yes,No
26139,MI,Ottawa,81.3,3.8,4.8,91.0,72,6.0,8.0,22,35,194.0,595.0,77465.0,78,20.3,1.6,2.9,10.3,83.3,294635,153.0,104.0,89,9.0,68.0,25.0,11,1,8.3,16,3.0,high,high,No,No
26141,MI,Presque Isle,78.1,4.5,5.5,88.0,66,20.0,6.0,27,39,1.0,5.0,49713.0,89,80.9,0.6,0.7,1.7,95.1,12665,11.0,,76,16.0,,49.0,10,1,7.0,22,,low,low,Yes,No
26143,MI,Roscommon,75.5,4.8,5.7,78.0,61,29.0,6.0,29,40,10.0,20.0,43551.0,80,66.1,0.5,0.7,2.1,94.6,23986,26.0,20.0,81,27.0,19.0,34.0,14,0,7.0,23,12.0,low,low,Yes,No
26145,MI,Saginaw,76.1,4.6,5.3,81.0,65,22.0,11.0,27,40,164.0,578.0,51893.0,72,31.1,18.5,1.4,9.0,68.8,189868,135.0,143.0,82,23.0,164.0,20.0,14,0,8.5,21,8.0,low,low,No,No
