FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)","Juvenile Arrest Rate (arrests/ 1,000 juveniles)",Severe Housing Problems (%),Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%),Income Level,Income Level – State,Mostly Rural,Majority Minority
05067,AR,Jackson,72.5,5.9,6.3,83.0,47,30.0,14.0,39,38,6.0,17.0,40789.0,70,65.1,17.0,0.5,3.2,76.7,16636,35.0,,71,59.0,13.0,,14,0,7.9,27,,low,low,Yes,No
05069,AR,Jefferson,72.4,5.3,5.7,78.0,48,25.0,11.0,37,40,46.0,157.0,40588.0,62,30.9,57.3,1.0,2.3,37.8,65377,95.0,38.0,67,43.0,138.0,42.0,17,1,9.7,24,12.0,low,low,No,Yes
05071,AR,Johnson,75.5,5.7,5.9,96.0,40,24.0,13.0,38,37,14.0,75.0,39439.0,72,71.4,1.6,3.0,14.4,78.1,26513,26.0,11.0,65,34.0,23.0,32.0,13,3,9.2,25,10.0,low,low,Yes,No
05073,AR,Lafayette,74.2,5.7,6.1,,49,30.0,11.0,39,39,2.0,4.0,40007.0,78,100.0,35.4,0.7,3.2,59.0,6596,,,64,58.0,12.0,,13,1,9.7,26,,low,low,Yes,No
05075,AR,Lawrence,73.0,5.3,6.0,95.0,58,26.0,17.0,34,36,6.0,36.0,41188.0,69,63.6,1.2,0.3,1.7,94.6,16410,48.0,11.0,75,38.0,21.0,28.0,10,0,9.1,24,,low,low,Yes,No
05077,AR,Lee,71.6,5.7,5.8,,37,45.0,20.0,39,41,1.0,3.0,32502.0,58,63.5,53.6,0.6,3.0,41.0,8513,15.0,,66,47.0,,,15,1,8.9,25,,low,low,Yes,Yes
05079,AR,Lincoln,73.9,5.4,5.6,93.0,28,23.0,18.0,36,40,1.0,20.0,47903.0,78,100.0,29.4,0.4,4.6,64.1,12944,15.0,12.0,54,30.0,,15.0,13,1,9.3,25,,low,high,Yes,No
05081,AR,Little River,73.1,5.2,5.8,90.0,53,24.0,1.0,35,38,2.0,1.0,47125.0,78,68.5,19.5,0.5,3.7,72.6,12180,28.0,,73,40.0,16.0,12.0,7,0,9.9,23,,low,high,Yes,No
05083,AR,Logan,73.9,5.4,5.9,93.0,52,22.0,9.0,35,37,5.0,4.0,43577.0,75,71.0,1.3,2.1,3.1,90.6,21410,29.0,14.0,72,45.0,16.0,17.0,12,0,9.4,24,,low,low,Yes,No
05085,AR,Lonoke,75.2,4.7,5.5,89.0,57,14.0,5.0,30,35,12.0,46.0,59623.0,71,44.8,6.3,0.9,4.7,85.6,73921,101.0,42.0,83,26.0,53.0,15.0,12,1,9.8,21,10.0,high,high,No,No
